Sample in Buffer,Sample in Window,TRIGGER,adc2_data_b_d0[11:0],adc2_data_a_d0[11:0]
1162,1162,0,4095,2049
1163,1163,0,4065,2049
1164,1164,0,3821,2049
1165,1165,0,3432,2049
1166,1166,0,2928,2049
1167,1167,0,2352,2049
1168,1168,0,1751,2049
1169,1169,0,1174,2049
1170,1170,0,668,2050
1171,1171,0,277,2050
1172,1172,0,29,2049
1173,1173,0,0,2049
1174,1174,0,39,2049
1175,1175,0,295,2049
1176,1176,0,692,2049
1177,1177,0,1203,2049
1178,1178,0,1783,2049
1179,1179,0,2384,2049
1180,1180,0,2957,2049
1181,1181,0,3455,2049
1182,1182,0,3838,2048
1183,1183,0,4073,2049
1184,1184,0,4095,2050
1185,1185,0,4040,2048
1186,1186,0,3772,2049
1187,1187,0,3364,2049
1188,1188,0,2846,2049
1189,1189,0,2264,2049
1190,1190,0,1663,2049
1191,1191,0,1094,2049
1192,1192,0,603,2049
1193,1193,0,229,2049
1194,1194,0,7,2049
1195,1195,0,0,2049
1196,1196,0,66,2050
1197,1197,0,344,2049
1198,1198,0,762,2049
1199,1199,0,1284,2049
1200,1200,0,1871,2049
1201,1201,0,2471,2049
1202,1202,0,3036,2049
1203,1203,0,3520,2049
1204,1204,0,3884,2050
1205,1205,0,4095,2050
1206,1206,0,4095,2049
1207,1207,0,4010,2049
1208,1208,0,3721,2049
1209,1209,0,3293,2050
1210,1210,0,2765,2049
1211,1211,0,2176,2049
1212,1212,0,1576,2049
1213,1213,0,1017,2049
1214,1214,0,541,2049
1215,1215,0,188,2049
1216,1216,0,0,2049
1217,1217,0,0,2049
1218,1218,0,96,2050
1219,1219,0,398,2049
1220,1220,0,833,2050
1221,1221,0,1368,2049
1222,1222,0,1959,2049
1223,1223,0,2557,2049
1224,1224,0,3113,2049
1225,1225,0,3583,2050
1226,1226,0,3924,2049
1227,1227,0,4095,2049
1228,1228,0,4095,2049
1229,1229,0,3978,2049
1230,1230,0,3665,2049
1231,1231,0,3221,2049
1232,1232,0,2680,2049
1233,1233,0,2086,2049
1234,1234,0,1491,2049
1235,1235,0,940,2049
1236,1236,0,480,2049
1237,1237,0,149,2049
1238,1238,0,0,2049
1239,1239,0,0,2049
1240,1240,0,132,2049
1241,1241,0,454,2049
1242,1242,0,906,2049
1243,1243,0,1453,2049
1244,1244,0,2048,2049
1245,1245,0,2643,2049
1246,1246,0,3188,2049
1247,1247,0,3640,2049
1248,1248,0,3962,2049
1249,1249,0,4095,2049
1250,1250,0,4095,2049
1251,1251,0,3941,2049
1252,1252,0,3607,2049
1253,1253,0,3147,2049
1254,1254,0,2596,2049
1255,1255,0,1999,2049
1256,1256,0,1407,2049
1257,1257,0,866,2049
1258,1258,0,422,2048
1259,1259,0,112,2049
1260,1260,0,0,2049
1261,1261,0,0,2049
1262,1262,0,170,2049
1263,1263,0,513,2049
1264,1264,0,982,2049
1265,1265,0,1538,2049
1266,1266,0,2137,2049
1267,1267,0,2726,2049
1268,1268,0,3262,2050
1269,1269,0,3696,2049
1270,1270,0,3996,2048
1271,1271,0,4095,2049
1272,1272,0,4095,2049
1273,1273,0,3901,2049
1274,1274,0,3547,2049
1275,1275,0,3071,2049
1276,1276,0,2510,2048
1277,1277,0,1911,2049
1278,1278,0,1323,2049
1279,1279,0,794,2049
1280,1280,0,368,2049
1281,1281,0,80,2049
1282,1282,0,0,2050
1283,1283,0,0,2049
1284,1284,0,211,2049
1285,1285,0,574,2049
1286,1286,0,1059,2049
1287,1287,0,1624,2049
1288,1288,0,2225,2049
1289,1289,0,2810,2049
1290,1290,0,3332,2049
1291,1291,0,3750,2049
1292,1292,0,4027,2049
1293,1293,0,4095,2050
1294,1294,0,4084,2049
1295,1295,0,3859,2049
1296,1296,0,3485,2049
1297,1297,0,2992,2049
1298,1298,0,2423,2049
1299,1299,0,1822,2049
1300,1300,0,1240,2049
1301,1301,0,723,2049
1302,1302,0,316,2049
1303,1303,0,50,2049
1304,1304,0,0,2049
1305,1305,0,19,2049
1306,1306,0,256,2049
1307,1307,0,639,2049
1308,1308,0,1138,2049
1309,1309,0,1712,2049
1310,1310,0,2312,2049
1311,1311,0,2892,2049
1312,1312,0,3402,2049
1313,1313,0,3800,2049
1314,1314,0,4054,2050
1315,1315,0,4095,2049
1316,1316,0,4061,2050
1317,1317,0,3812,2048
1318,1318,0,3419,2049
1319,1319,0,2913,2049
1320,1320,0,2336,2049
1321,1321,0,1735,2049
1322,1322,0,1160,2050
1323,1323,0,657,2050
1324,1324,0,268,2050
1325,1325,0,25,2049
1326,1326,0,0,2048
1327,1327,0,43,2049
1328,1328,0,303,2049
1329,1329,0,706,2049
1330,1330,0,1219,2049
1331,1331,0,1799,2049
1332,1332,0,2400,2049
1333,1333,0,2972,2049
1334,1334,0,3468,2050
1335,1335,0,3847,2050
1336,1336,0,4078,2049
1337,1337,0,4095,2049
1338,1338,0,4034,2049
1339,1339,0,3763,2049
1340,1340,0,3350,2050
1341,1341,0,2831,2049
1342,1342,0,2248,2049
1343,1343,0,1648,2049
1344,1344,0,1080,2048
1345,1345,0,591,2049
1346,1346,0,222,2049
1347,1347,0,3,2049
1348,1348,0,0,2049
1349,1349,0,72,2049
1350,1350,0,354,2049
1351,1351,0,775,2048
1352,1352,0,1301,2050
1353,1353,0,1888,2049
1354,1354,0,2487,2049
1355,1355,0,3051,2049
1356,1356,0,3532,2049
1357,1357,0,3891,2049
1358,1358,0,4095,2050
1359,1359,0,4095,2049
1360,1360,0,4005,2050
1361,1361,0,3710,2050
1362,1362,0,3280,2049
1363,1363,0,2749,2049
1364,1364,0,2160,2049
1365,1365,0,1561,2049
1366,1366,0,1002,2049
1367,1367,0,528,2049
1368,1368,0,181,2049
1369,1369,0,0,2050
1370,1370,0,0,2049
1371,1371,0,103,2050
1372,1372,0,407,2049
1373,1373,0,847,2049
1374,1374,0,1384,2049
1375,1375,0,1976,2049
1376,1376,0,2573,2049
1377,1377,0,3128,2049
1378,1378,0,3593,2049
1379,1379,0,3932,2049
1380,1380,0,4095,2049
1381,1381,0,4095,2050
1382,1382,0,3971,2049
1383,1383,0,3656,2049
1384,1384,0,3208,2050
1385,1385,0,2665,2049
1386,1386,0,2071,2049
1387,1387,0,1476,2049
1388,1388,0,927,2049
1389,1389,0,469,2050
1390,1390,0,141,2049
1391,1391,0,0,2049
1392,1392,0,0,2050
1393,1393,0,138,2049
1394,1394,0,465,2050
1395,1395,0,920,2049
1396,1396,0,1468,2049
1397,1397,0,2064,2049
1398,1398,0,2658,2049
1399,1399,0,3202,2050
1400,1400,0,3651,2050
1401,1401,0,3968,2049
1402,1402,0,4095,2049
1403,1403,0,4095,2049
1404,1404,0,3934,2049
1405,1405,0,3596,2049
1406,1406,0,3132,2049
1407,1407,0,2580,2049
1408,1408,0,1982,2049
1409,1409,0,1390,2049
1410,1410,0,852,2050
1411,1411,0,412,2049
1412,1412,0,105,2049
1413,1413,0,0,2049
1414,1414,0,0,2049
1415,1415,0,177,2049
1416,1416,0,524,2049
1417,1417,0,996,2049
1418,1418,0,1553,2049
1419,1419,0,2153,2048
1420,1420,0,2742,2049
1421,1421,0,3275,2049
1422,1422,0,3707,2049
1423,1423,0,4002,2049
1424,1424,0,4095,2049
1425,1425,0,4095,2050
1426,1426,0,3894,2049
1427,1427,0,3536,2049
1428,1428,0,3056,2049
1429,1429,0,2494,2050
1430,1430,0,1894,2049
1431,1431,0,1307,2049
1432,1432,0,781,2049
1433,1433,0,359,2049
1434,1434,0,74,2048
1435,1435,0,0,2049
1436,1436,0,1,2049
1437,1437,0,219,2049
1438,1438,0,586,2050
1439,1439,0,1074,2049
1440,1440,0,1641,2049
1441,1441,0,2241,2049
1442,1442,0,2825,2049
1443,1443,0,3346,2049
1444,1444,0,3760,2048
1445,1445,0,4033,2049
1446,1446,0,4095,2049
1447,1447,0,4080,2049
1448,1448,0,3850,2049
1449,1449,0,3472,2049
1450,1450,0,2978,2049
1451,1451,0,2407,2049
1452,1452,0,1806,2049
1453,1453,0,1224,2049
1454,1454,0,712,2049
1455,1455,0,308,2049
1456,1456,0,45,2049
1457,1457,0,0,2049
1458,1458,0,23,2050
1459,1459,0,264,2049
1460,1460,0,652,2050
1461,1461,0,1153,2049
1462,1462,0,1728,2050
1463,1463,0,2329,2049
1464,1464,0,2907,2049
1465,1465,0,3414,2049
1466,1466,0,3809,2049
1467,1467,0,4059,2050
1468,1468,0,4095,2049
1469,1469,0,4057,2049
1470,1470,0,3804,2049
1471,1471,0,3406,2050
1472,1472,0,2898,2050
1473,1473,0,2320,2049
1474,1474,0,1719,2048
1475,1475,0,1144,2048
1476,1476,0,644,2049
1477,1477,0,259,2049
1478,1478,0,20,2049
1479,1479,0,0,2049
1480,1480,0,48,2049
1481,1481,0,312,2049
1482,1482,0,719,2049
1483,1483,0,1233,2049
1484,1484,0,1816,2049
1485,1485,0,2417,2049
1486,1486,0,2987,2049
1487,1487,0,3480,2049
1488,1488,0,3855,2049
1489,1489,0,4082,2049
1490,1490,0,4095,2049
1491,1491,0,4029,2049
1492,1492,0,3753,2048
1493,1493,0,3338,2050
1494,1494,0,2816,2049
1495,1495,0,2231,2049
1496,1496,0,1631,2049
1497,1497,0,1065,2049
1498,1498,0,580,2049
1499,1499,0,215,2049
1500,1500,0,0,2049
1501,1501,0,0,2049
1502,1502,0,77,2049
1503,1503,0,364,2048
1504,1504,0,788,2049
1505,1505,0,1316,2049
1506,1506,0,1904,2049
1507,1507,0,2503,2049
1508,1508,0,3065,2049
1509,1509,0,3543,2049
1510,1510,0,3899,2049
1511,1511,0,4095,2049
1512,1512,0,4095,2049
1513,1513,0,3999,2049
1514,1514,0,3701,2049
1515,1515,0,3268,2049
1516,1516,0,2734,2049
1517,1517,0,2143,2049
1518,1518,0,1545,2049
1519,1519,0,988,2050
1520,1520,0,518,2049
1521,1521,0,173,2049
1522,1522,0,0,2049
1523,1523,0,0,2049
1524,1524,0,109,2049
1525,1525,0,418,2049
1526,1526,0,860,2049
1527,1527,0,1399,2050
1528,1528,0,1992,2049
1529,1529,0,2589,2049
1530,1530,0,3141,2049
1531,1531,0,3604,2050
1532,1532,0,3938,2049
1533,1533,0,4095,2050
1534,1534,0,4095,2049
1535,1535,0,3964,2049
1536,1536,0,3645,2049
1537,1537,0,3194,2049
1538,1538,0,2649,2049
1539,1539,0,2055,2049
1540,1540,0,1460,2049
1541,1541,0,912,2049
1542,1542,0,458,2050
1543,1543,0,135,2049
1544,1544,0,0,2049
1545,1545,0,0,2050
1546,1546,0,145,2050
1547,1547,0,475,2050
1548,1548,0,934,2049
1549,1549,0,1484,2049
1550,1550,0,2081,2049
1551,1551,0,2673,2049
1552,1552,0,3216,2049
1553,1553,0,3662,2049
1554,1554,0,3975,2049
1555,1555,0,4095,2049
1556,1556,0,4095,2049
1557,1557,0,3927,2049
1558,1558,0,3586,2049
1559,1559,0,3120,2049
1560,1560,0,2565,2050
1561,1561,0,1966,2050
1562,1562,0,1375,2049
1563,1563,0,839,2049
1564,1564,0,402,2049
1565,1565,0,100,2050
1566,1566,0,0,2048
1567,1567,0,0,2049
1568,1568,0,184,2049
1569,1569,0,536,2050
1570,1570,0,1010,2049
1571,1571,0,1570,2049
1572,1572,0,2169,2049
1573,1573,0,2758,2050
1574,1574,0,3288,2049
1575,1575,0,3716,2048
1576,1576,0,4008,2049
1577,1577,0,4095,2048
1578,1578,0,4095,2049
1579,1579,0,3886,2049
1580,1580,0,3524,2050
1581,1581,0,3043,2049
1582,1582,0,2478,2049
1583,1583,0,1878,2049
1584,1584,0,1292,2049
1585,1585,0,767,2048
1586,1586,0,348,2049
1587,1587,0,68,2050
1588,1588,0,0,2049
1589,1589,0,5,2049
1590,1590,0,227,2049
1591,1591,0,598,2049
1592,1592,0,1087,2049
1593,1593,0,1656,2049
1594,1594,0,2257,2049
1595,1595,0,2841,2049
1596,1596,0,3359,2049
1597,1597,0,3769,2050
1598,1598,0,4037,2049
1599,1599,0,4095,2049
1600,1600,0,4076,2049
1601,1601,0,3842,2049
1602,1602,0,3461,2049
1603,1603,0,2963,2049
1604,1604,0,2391,2049
1605,1605,0,1790,2049
1606,1606,0,1210,2049
1607,1607,0,699,2049
1608,1608,0,298,2049
1609,1609,0,40,2049
1610,1610,0,0,2049
1611,1611,0,27,2050
1612,1612,0,272,2049
1613,1613,0,663,2049
1614,1614,0,1169,2050
1615,1615,0,1744,2050
1616,1616,0,2345,2049
1617,1617,0,2922,2049
1618,1618,0,3426,2049
1619,1619,0,3818,2049
1620,1620,0,4063,2049
1621,1621,0,4095,2049
1622,1622,0,4051,2049
1623,1623,0,3795,2049
1624,1624,0,3394,2049
1625,1625,0,2883,2049
1626,1626,0,2303,2049
1627,1627,0,1702,2049
1628,1628,0,1130,2050
1629,1629,0,632,2049
1630,1630,0,251,2049
1631,1631,0,16,2049
1632,1632,0,0,2049
1633,1633,0,53,2049
1634,1634,0,321,2049
1635,1635,0,730,2048
1636,1636,0,1249,2049
1637,1637,0,1832,2049
1638,1638,0,2432,2049
1639,1639,0,3001,2050
1640,1640,0,3492,2049
1641,1641,0,3864,2049
1642,1642,0,4086,2049
1643,1643,0,4095,2049
1644,1644,0,4023,2049
1645,1645,0,3744,2049
1646,1646,0,3325,2049
1647,1647,0,2801,2049
1648,1648,0,2215,2050
1649,1649,0,1616,2049
1650,1650,0,1051,2049
1651,1651,0,567,2049
1652,1652,0,206,2048
1653,1653,0,0,2049
1654,1654,0,0,2049
1655,1655,0,83,2049
1656,1656,0,374,2049
1657,1657,0,801,2049
1658,1658,0,1332,2050
1659,1659,0,1920,2049
1660,1660,0,2519,2050
1661,1661,0,3080,2049
1662,1662,0,3555,2049
1663,1663,0,3907,2049
1664,1664,0,4095,2049
1665,1665,0,4095,2050
1666,1666,0,3992,2049
1667,1667,0,3691,2049
1668,1668,0,3254,2050
1669,1669,0,2718,2049
1670,1670,0,2126,2049
1671,1671,0,1529,2049
1672,1672,0,974,2050
1673,1673,0,506,2050
1674,1674,0,166,2049
1675,1675,0,0,2049
1676,1676,0,0,2049
1677,1677,0,116,2049
1678,1678,0,428,2049
1679,1679,0,874,2049
1680,1680,0,1416,2048
1681,1681,0,2009,2049
1682,1682,0,2605,2050
1683,1683,0,3156,2049
1684,1684,0,3615,2049
1685,1685,0,3946,2049
1686,1686,0,4095,2049
1687,1687,0,4095,2049
1688,1688,0,3958,2049
1689,1689,0,3633,2050
1690,1690,0,3180,2049
1691,1691,0,2634,2049
1692,1692,0,2039,2049
1693,1693,0,1444,2049
1694,1694,0,899,2049
1695,1695,0,447,2049
1696,1696,0,127,2049
1697,1697,0,0,2049
1698,1698,0,0,2049
1699,1699,0,152,2049
1700,1700,0,486,2049
1701,1701,0,949,2049
1702,1702,0,1501,2049
1703,1703,0,2097,2049
1704,1704,0,2690,2049
1705,1705,0,3230,2049
1706,1706,0,3672,2049
1707,1707,0,3981,2049
1708,1708,0,4095,2049
1709,1709,0,4095,2049
1710,1710,0,3920,2049
1711,1711,0,3574,2050
1712,1712,0,3105,2049
1713,1713,0,2548,2049
1714,1714,0,1950,2049
1715,1715,0,1360,2050
1716,1716,0,826,2049
1717,1717,0,391,2049
1718,1718,0,94,2049
1719,1719,0,0,2049
1720,1720,0,0,2050
1721,1721,0,192,2050
1722,1722,0,547,2049
1723,1723,0,1025,2049
1724,1724,0,1587,2049
1725,1725,0,2185,2049
1726,1726,0,2773,2049
1727,1727,0,3302,2050
1728,1728,0,3727,2050
1729,1729,0,4013,2049
1730,1730,0,4095,2049
1731,1731,0,4093,2049
1732,1732,0,3878,2049
1733,1733,0,3513,2050
1734,1734,0,3028,2049
1735,1735,0,2462,2049
1736,1736,0,1862,2049
1737,1737,0,1277,2049
1738,1738,0,755,2049
1739,1739,0,339,2049
1740,1740,0,63,2049
1741,1741,0,0,2049
1742,1742,0,9,2049
1743,1743,0,235,2049
1744,1744,0,610,2049
1745,1745,0,1103,2049
1746,1746,0,1673,2049
1747,1747,0,2274,2050
1748,1748,0,2856,2050
1749,1749,0,3371,2049
1750,1750,0,3778,2049
1751,1751,0,4043,2049
1752,1752,0,4095,2050
1753,1753,0,4071,2049
1754,1754,0,3833,2049
1755,1755,0,3448,2049
1756,1756,0,2948,2049
1757,1757,0,2375,2049
1758,1758,0,1774,2049
1759,1759,0,1196,2050
1760,1760,0,686,2049
1761,1761,0,289,2049
1762,1762,0,36,2049
1763,1763,0,0,2049
1764,1764,0,32,2049
1765,1765,0,282,2049
1766,1766,0,676,2049
1767,1767,0,1183,2049
1768,1768,0,1761,2049
1769,1769,0,2362,2049
1770,1770,0,2937,2049
1771,1771,0,3438,2049
1772,1772,0,3827,2049
1773,1773,0,4067,2049
1774,1774,0,4095,2049
1775,1775,0,4046,2049
1776,1776,0,3785,2049
1777,1777,0,3382,2049
1778,1778,0,2868,2049
1779,1779,0,2287,2049
1780,1780,0,1685,2050
1781,1781,0,1115,2049
1782,1782,0,620,2049
1783,1783,0,242,2049
1784,1784,0,13,2049
1785,1785,0,0,2049
1786,1786,0,59,2049
1787,1787,0,331,2049
1788,1788,0,745,2049
1789,1789,0,1264,2049
1790,1790,0,1849,2049
1791,1791,0,2449,2049
1792,1792,0,3016,2049
1793,1793,0,3503,2049
1794,1794,0,3872,2049
1795,1795,0,4090,2050
1796,1796,0,4095,2049
1797,1797,0,4018,2050
1798,1798,0,3735,2049
1799,1799,0,3312,2049
1800,1800,0,2785,2050
1801,1801,0,2199,2049
1802,1802,0,1599,2050
1803,1803,0,1036,2050
1804,1804,0,556,2049
1805,1805,0,198,2049
1806,1806,0,0,2049
1807,1807,0,0,2050
1808,1808,0,89,2050
1809,1809,0,384,2049
1810,1810,0,815,2049
1811,1811,0,1347,2049
1812,1812,0,1937,2049
1813,1813,0,2535,2049
1814,1814,0,3094,2049
1815,1815,0,3567,2049
1816,1816,0,3914,2048
1817,1817,0,4095,2049
1818,1818,0,4095,2050
1819,1819,0,3986,2049
1820,1820,0,3680,2049
1821,1821,0,3239,2049
1822,1822,0,2702,2049
1823,1823,0,2110,2049
1824,1824,0,1513,2050
1825,1825,0,959,2049
1826,1826,0,495,2049
1827,1827,0,158,2049
1828,1828,0,0,2050
1829,1829,0,0,2050
1830,1830,0,122,2050
1831,1831,0,439,2050
1832,1832,0,887,2049
1833,1833,0,1430,2049
1834,1834,0,2026,2049
1835,1835,0,2621,2049
1836,1836,0,3170,2049
1837,1837,0,3626,2049
1838,1838,0,3953,2049
1839,1839,0,4095,2050
1840,1840,0,4095,2049
1841,1841,0,3951,2049
1842,1842,0,3622,2049
1843,1843,0,3166,2049
1844,1844,0,2618,2048
1845,1845,0,2022,2049
1846,1846,0,1428,2049
1847,1847,0,885,2049
1848,1848,0,437,2049
1849,1849,0,122,2049
1850,1850,0,0,2049
1851,1851,0,0,2049
1852,1852,0,159,2050
1853,1853,0,498,2049
1854,1854,0,962,2049
1855,1855,0,1517,2049
1856,1856,0,2114,2049
1857,1857,0,2706,2050
1858,1858,0,3244,2049
1859,1859,0,3682,2049
1860,1860,0,3988,2050
1861,1861,0,4095,2049
1862,1862,0,4095,2049
1863,1863,0,3912,2049
1864,1864,0,3564,2049
1865,1865,0,3090,2050
1866,1866,0,2532,2048
1867,1867,0,1933,2049
1868,1868,0,1344,2049
1869,1869,0,812,2049
1870,1870,0,382,2049
1871,1871,0,88,2049
1872,1872,0,0,2049
1873,1873,0,0,2050
1874,1874,0,200,2049
1875,1875,0,559,2049
1876,1876,0,1039,2049
1877,1877,0,1601,2049
1878,1878,0,2202,2049
1879,1879,0,2789,2049
1880,1880,0,3315,2049
1881,1881,0,3737,2049
1882,1882,0,4020,2049
1883,1883,0,4095,2049
1884,1884,0,4089,2049
1885,1885,0,3869,2049
1886,1886,0,3500,2049
1887,1887,0,3012,2049
1888,1888,0,2445,2049
1889,1889,0,1844,2048
1890,1890,0,1261,2049
1891,1891,0,741,2049
1892,1892,0,329,2049
1893,1893,0,57,2049
1894,1894,0,0,2049
1895,1895,0,13,2049
1896,1896,0,244,2049
1897,1897,0,622,2049
1898,1898,0,1118,2049
1899,1899,0,1689,2049
1900,1900,0,2291,2049
1901,1901,0,2871,2050
1902,1902,0,3384,2049
1903,1903,0,3787,2050
1904,1904,0,4048,2049
1905,1905,0,4095,2050
1906,1906,0,4067,2049
1907,1907,0,3824,2049
1908,1908,0,3436,2049
1909,1909,0,2934,2049
1910,1910,0,2358,2049
1911,1911,0,1757,2050
1912,1912,0,1180,2049
1913,1913,0,673,2049
1914,1914,0,281,2049
1915,1915,0,31,2049
1916,1916,0,0,2049
1917,1917,0,37,2049
1918,1918,0,291,2049
1919,1919,0,689,2049
1920,1920,0,1198,2049
1921,1921,0,1777,2050
1922,1922,0,2378,2050
1923,1923,0,2951,2049
1924,1924,0,3452,2049
1925,1925,0,3835,2050
1926,1926,0,4073,2049
1927,1927,0,4095,2049
1928,1928,0,4042,2049
1929,1929,0,3776,2049
1930,1930,0,3369,2049
1931,1931,0,2852,2049
1932,1932,0,2270,2049
1933,1933,0,1670,2049
1934,1934,0,1100,2049
1935,1935,0,608,2049
1936,1936,0,233,2049
1937,1937,0,8,2049
1938,1938,0,0,2050
1939,1939,0,64,2049
1940,1940,0,340,2049
1941,1941,0,757,2049
1942,1942,0,1279,2049
1943,1943,0,1865,2049
1944,1944,0,2465,2049
1945,1945,0,3032,2050
1946,1946,0,3516,2049
1947,1947,0,3880,2049
1948,1948,0,4093,2049
1949,1949,0,4095,2049
1950,1950,0,4012,2049
1951,1951,0,3725,2049
1952,1952,0,3299,2049
1953,1953,0,2770,2049
1954,1954,0,2182,2049
1955,1955,0,1583,2049
1956,1956,0,1022,2049
1957,1957,0,544,2049
1958,1958,0,191,2049
1959,1959,0,0,2049
1960,1960,0,0,2049
1961,1961,0,94,2049
1962,1962,0,394,2049
1963,1963,0,828,2048
1964,1964,0,1363,2049
1965,1965,0,1953,2050
1966,1966,0,2551,2049
1967,1967,0,3108,2049
1968,1968,0,3577,2050
1969,1969,0,3921,2049
1970,1970,0,4095,2049
1971,1971,0,4095,2049
1972,1972,0,3980,2049
1973,1973,0,3670,2049
1974,1974,0,3226,2050
1975,1975,0,2687,2049
1976,1976,0,2094,2049
1977,1977,0,1496,2049
1978,1978,0,945,2049
1979,1979,0,485,2049
1980,1980,0,151,2049
1981,1981,0,0,2049
1982,1982,0,0,2049
1983,1983,0,129,2049
1984,1984,0,450,2049
1985,1985,0,902,2049
1986,1986,0,1447,2049
1987,1987,0,2042,2049
1988,1988,0,2637,2049
1989,1989,0,3183,2050
1990,1990,0,3636,2049
1991,1991,0,3959,2049
1992,1992,0,4095,2049
1993,1993,0,4095,2049
1994,1994,0,3944,2049
1995,1995,0,3612,2049
1996,1996,0,3152,2049
1997,1997,0,2601,2049
1998,1998,0,2005,2050
1999,1999,0,1412,2049
2000,2000,0,871,2049
2001,2001,0,427,2049
2002,2002,0,114,2048
2003,2003,0,0,2049
2004,2004,0,0,2049
2005,2005,0,167,2049
2006,2006,0,509,2049
2007,2007,0,976,2049
2008,2008,0,1533,2050
2009,2009,0,2131,2048
2010,2010,0,2721,2049
2011,2011,0,3257,2049
2012,2012,0,3693,2049
2013,2013,0,3995,2049
2014,2014,0,4095,2050
2015,2015,0,4095,2049
2016,2016,0,3904,2049
2017,2017,0,3552,2049
2018,2018,0,3076,2049
2019,2019,0,2516,2048
2020,2020,0,1917,2049
2021,2021,0,1327,2049
2022,2022,0,800,2049
2023,2023,0,371,2049
2024,2024,0,82,2048
2025,2025,0,0,2048
2026,2026,0,0,2049
2027,2027,0,208,2049
2028,2028,0,570,2049
2029,2029,0,1054,2049
2030,2030,0,1618,2050
2031,2031,0,2218,2049
2032,2032,0,2805,2049
2033,2033,0,3328,2049
2034,2034,0,3746,2049
2035,2035,0,4025,2049
2036,2036,0,4095,2048
2037,2037,0,4085,2049
2038,2038,0,3861,2048
2039,2039,0,3489,2048
2040,2040,0,2998,2049
2041,2041,0,2429,2049
2042,2042,0,1829,2049
2043,2043,0,1246,2049
2044,2044,0,729,2049
2045,2045,0,320,2049
2046,2046,0,52,2049
2047,2047,0,0,2049
2048,2048,0,17,2049
2049,2049,0,253,2049
2050,2050,0,634,2049
2051,2051,0,1132,2049
2052,2052,0,1706,2049
2053,2053,0,2306,2049
2054,2054,0,2886,2050
2055,2055,0,3397,2049
2056,2056,0,3797,2049
2057,2057,0,4052,2049
2058,2058,0,4095,2049
2059,2059,0,4063,2049
2060,2060,0,3815,2049
2061,2061,0,3424,2049
2062,2062,0,2918,2050
2063,2063,0,2341,2049
2064,2064,0,1741,2049
2065,2065,0,1165,2050
2066,2066,0,662,2049
2067,2067,0,272,2049
2068,2068,0,27,2049
2069,2069,0,0,2049
2070,2070,0,42,2049
2071,2071,0,300,2050
2072,2072,0,701,2050
2073,2073,0,1213,2049
2074,2074,0,1793,2049
2075,2075,0,2394,2049
2076,2076,0,2967,2049
2077,2077,0,3463,2049
2078,2078,0,3844,2050
2079,2079,0,4077,2049
2080,2080,0,4095,2049
2081,2081,0,4036,2049
2082,2082,0,3767,2049
2083,2083,0,3356,2049
2084,2084,0,2837,2050
2085,2085,0,2254,2049
2086,2086,0,1653,2049
2087,2087,0,1085,2049
2088,2088,0,596,2049
2089,2089,0,225,2049
2090,2090,0,5,2049
2091,2091,0,0,2049
2092,2092,0,69,2049
2093,2093,0,351,2049
2094,2094,0,770,2049
2095,2095,0,1295,2050
2096,2096,0,1881,2049
2097,2097,0,2481,2049
2098,2098,0,3046,2049
2099,2099,0,3528,2049
2100,2100,0,3888,2050
2101,2101,0,4095,2049
2102,2102,0,4095,2050
2103,2103,0,4006,2049
2104,2104,0,3714,2049
2105,2105,0,3285,2049
2106,2106,0,2754,2049
2107,2107,0,2166,2049
2108,2108,0,1567,2049
2109,2109,0,1008,2049
2110,2110,0,534,2050
2111,2111,0,183,2049
2112,2112,0,0,2049
2113,2113,0,0,2049
2114,2114,0,100,2049
2115,2115,0,404,2049
2116,2116,0,842,2049
2117,2117,0,1378,2049
2118,2118,0,1970,2049
2119,2119,0,2568,2048
2120,2120,0,3123,2049
2121,2121,0,3588,2049
2122,2122,0,3929,2049
2123,2123,0,4095,2048
2124,2124,0,4095,2049
2125,2125,0,3974,2049
2126,2126,0,3658,2049
2127,2127,0,3213,2049
2128,2128,0,2671,2049
2129,2129,0,2077,2049
2130,2130,0,1481,2049
2131,2131,0,931,2049
2132,2132,0,474,2050
2133,2133,0,144,2049
2134,2134,0,0,2049
2135,2135,0,0,2049
2136,2136,0,136,2049
2137,2137,0,461,2049
2138,2138,0,916,2048
2139,2139,0,1463,2049
2140,2140,0,2058,2049
2141,2141,0,2652,2049
2142,2142,0,3197,2050
2143,2143,0,3647,2049
2144,2144,0,3966,2049
2145,2145,0,4095,2050
2146,2146,0,4095,2049
2147,2147,0,3937,2049
2148,2148,0,3601,2049
2149,2149,0,3139,2049
2150,2150,0,2585,2049
2151,2151,0,1989,2049
2152,2152,0,1397,2049
2153,2153,0,858,2049
2154,2154,0,416,2049
2155,2155,0,108,2049
2156,2156,0,0,2049
2157,2157,0,0,2050
2158,2158,0,174,2049
2159,2159,0,520,2049
2160,2160,0,991,2049
2161,2161,0,1548,2050
2162,2162,0,2147,2049
2163,2163,0,2737,2049
2164,2164,0,3270,2049
2165,2165,0,3703,2049
2166,2166,0,4000,2049
2167,2167,0,4095,2049
2168,2168,0,4095,2049
2169,2169,0,3897,2049
2170,2170,0,3540,2049
2171,2171,0,3062,2049
2172,2172,0,2500,2048
2173,2173,0,1901,2049
2174,2174,0,1313,2049
2175,2175,0,786,2049
2176,2176,0,361,2049
2177,2177,0,76,2049
2178,2178,0,0,2049
2179,2179,0,0,2049
2180,2180,0,216,2049
2181,2181,0,582,2049
